Image Index,Split,Severity Rating,Depth (m),Area (m^2),Estimated Volume (m^3),Geometric Location
1409,train,medium,0.03229092193280176,0.11962890625,0.0038629276726252107,"(28, 8)"
1410,train,high,0.0747362874200653,0.1435546875,0.010728744385497655,"(22, 25)"
1410,train,high,0.06571309536372419,0.11962890625,0.007861185724664271,"(15, 10)"
1410,train,high,0.07103568667429477,0.035888671875,0.002549376450469075,"(26, 11)"
1411,train,medium,0.04785293876318207,0.57421875,0.027478054680420954,"(9, 23)"
1411,train,high,0.0645056339583506,0.0478515625,0.0030866953749601363,"(4, 10)"
1411,train,medium,0.044474992771881605,0.3349609375,0.014897385274175187,"(24, 15)"
1411,train,medium,0.04189685359133997,0.107666015625,0.004510867293403546,"(16, 4)"
1411,train,medium,0.04885842745442402,0.634033203125,0.0309778652585789,"(21, 26)"
1411,train,medium,0.041642944379375435,0.0478515625,0.0019926799556537074,"(12, 13)"
1412,train,medium,0.05436353420120586,0.035888671875,0.0019510350409124174,"(18, 24)"
1412,train,medium,0.0391330514759282,0.035888671875,0.0014044332438870716,"(22, 4)"
1412,train,medium,0.03128458180423979,0.275146484375,0.008607842698578673,"(19, 12)"
1413,train,high,0.057740471507177614,0.035888671875,0.002072228835828884,"(19, 14)"
1413,train,high,0.0663163366760195,0.346923828125,0.02300671738687102,"(17, 25)"
1413,train,high,0.07181507601814947,0.299072265625,0.021477897490779566,"(11, 8)"
1413,train,high,0.06247915773082282,0.346923828125,0.021675508578002742,"(26, 11)"
1414,train,medium,0.05028674916673823,0.478515625,0.024062995206739976,"(6, 23)"
1415,train,medium,0.03615572795445493,0.107666015625,0.003892743170877594,"(27, 27)"
1415,train,high,0.07471922166579052,0.0478515625,0.003575431505491929,"(26, 5)"
1415,train,medium,0.047644646483968586,0.55029296875,0.026218513958707324,"(10, 13)"
1415,train,medium,0.04617644842729478,0.035888671875,0.001657211405960042,"(21, 21)"
1416,train,high,0.07264399819178344,0.275146484375,0.01998774071341307,"(11, 19)"
1416,train,medium,0.05120883684182742,0.35888671875,0.018378171425167556,"(20, 10)"
1416,train,high,0.06998555629639791,0.40673828125,0.028465804880322,"(25, 23)"
1416,train,high,0.05882288027352513,0.3349609375,0.019703367122870234,"(10, 9)"
1417,train,medium,0.02811299160286213,0.1435546875,0.004035751724238997,"(20, 24)"
1417,train,high,0.05720670402981311,0.2392578125,0.013687150866508018,"(27, 12)"
1417,train,medium,0.030266571887197644,0.107666015625,0.0032586812017222073,"(7, 28)"
1417,train,high,0.06144829944059911,0.11962890625,0.0073509928530013586,"(6, 4)"
1418,train,high,0.07192753457247865,0.035888671875,0.002581383687049405,"(4, 5)"
1418,train,high,0.07221669714819667,0.251220703125,0.01814232943493515,"(8, 12)"
1418,train,high,0.0630628303578473,0.562255859375,0.035457445877471266,"(21, 13)"
1419,train,medium,0.04769124642446801,0.346923828125,0.01654522977762916,"(19, 14)"
1419,train,high,0.05953980362245656,0.50244140625,0.02991526265991592,"(15, 25)"
1419,train,medium,0.029188314850475638,0.40673828125,0.011872005014866311,"(8, 12)"
1419,train,high,0.07139536602859822,0.035888671875,0.0025622848647958835,"(26, 8)"
1420,train,high,0.06451190121135184,0.35888671875,0.02315246454606621,"(5, 18)"
1421,train,high,0.06590970791734069,0.107666015625,0.007096235642467589,"(25, 25)"
1421,train,high,0.07057134623966656,0.346923828125,0.024482881593399945,"(13, 24)"
1421,train,high,0.06423160653432809,0.370849609375,0.02382026619278427,"(7, 15)"
1422,train,high,0.07265008432889966,0.275146484375,0.019989415292644024,"(12, 13)"
1422,train,high,0.07179045215672895,0.35888671875,0.025764639812107314,"(21, 16)"
1422,train,medium,0.03172322207786216,0.31103515625,0.009867037335741305,"(7, 25)"
1423,train,high,0.06239223907356855,0.2392578125,0.014927830637719037,"(23, 7)"
1424,train,medium,0.026580309975992873,0.562255859375,0.014944935028005759,"(21, 12)"
1424,train,high,0.06140116580460421,0.322998046875,0.0198324566307352,"(11, 20)"
1424,train,medium,0.02537817527509913,0.11962890625,0.0030359633507809018,"(4, 9)"
1424,train,high,0.05912283361562592,0.3349609375,0.01980383977554657,"(24, 23)"
1424,train,medium,0.0426710823029618,0.11962890625,0.005104694904407052,"(11, 7)"
1424,train,medium,0.032701193472665174,0.11962890625,0.003912008008204574,"(8, 28)"
1425,train,high,0.05602258185375048,0.0478515625,0.002680768076986107,"(11, 29)"
1426,train,high,0.07122722235025339,0.31103515625,0.022154170232964555,"(10, 12)"
1427,train,high,0.06033984496597475,0.1435546875,0.008662067587888954,"(18, 12)"
1427,train,medium,0.040731946456498754,0.0478515625,0.0019490872816098036,"(28, 17)"
1427,train,high,0.07281311400901672,0.57421875,0.041810655309865066,"(7, 24)"
1427,train,medium,0.04263552787653287,0.2392578125,0.010200883134522025,"(5, 14)"
1428,train,medium,0.025751559994901807,0.107666015625,0.0027725678607792227,"(26, 7)"
1429,train,high,0.06492929119035076,0.299072265625,0.019418550221723556,"(16, 5)"
1429,train,high,0.060550537031778026,0.31103515625,0.01883334574670049,"(11, 26)"
1429,train,medium,0.04204060840281422,0.11962890625,0.005029272001313224,"(8, 15)"
1430,train,medium,0.05469711093162781,0.35888671875,0.01963006666735666,"(15, 6)"
1430,train,medium,0.02781279340534818,0.2392578125,0.006654428109678032,"(5, 23)"
1430,train,high,0.06183128954257085,0.0478515625,0.0029587238160019252,"(5, 12)"
1431,train,high,0.06650898062551508,0.11962890625,0.007956396608032809,"(4, 18)"
1432,train,high,0.06452189018251356,0.035888671875,0.002315604945515013,"(6, 19)"
1432,train,high,0.06372884289158058,0.251220703125,0.016010004720565532,"(5, 7)"
1432,train,medium,0.049751658690246385,0.562255859375,0.027973161612216167,"(19, 19)"
1432,train,medium,0.0259507892345923,0.538330078125,0.013970090396063482,"(15, 7)"
1432,train,high,0.06898566763311535,0.50244140625,0.034661255856677585,"(26, 7)"
1432,train,medium,0.03380472715657456,0.251220703125,0.008492447325223442,"(8, 27)"
1433,train,medium,0.04248125829051899,0.035888671875,0.0015245959396255596,"(20, 25)"
1433,train,high,0.061746126422681916,0.035888671875,0.0022159864707358987,"(25, 16)"
1434,train,medium,0.04827954345781116,0.0478515625,0.0023102515912429167,"(4, 27)"
1434,train,high,0.06818622693825738,0.035888671875,0.002447113124981405,"(23, 24)"
1434,train,medium,0.05476671776711543,0.107666015625,0.005896514290844215,"(15, 16)"
1435,train,medium,0.02567801253230017,0.478515625,0.012287330215651449,"(20, 20)"
1436,train,high,0.07013026997561651,0.11962890625,0.008389607492200218,"(26, 24)"
1436,train,medium,0.02510548838133679,0.6220703125,0.015617379002843296,"(8, 13)"
1436,train,medium,0.04779765925935188,0.299072265625,0.014294954246266126,"(5, 27)"
1436,train,medium,0.037675728745515905,0.346923828125,0.013070608043793482,"(23, 10)"
1437,train,high,0.05770410862908676,0.634033203125,0.03658632082757283,"(25, 17)"
1437,train,high,0.06890921534178086,0.1435546875,0.009892240874259557,"(12, 6)"
1437,train,high,0.05640678420781172,0.107666015625,0.00607309370987426,"(23, 7)"
1437,train,high,0.058564890058867954,0.0478515625,0.0028024214969575487,"(9, 19)"
1438,train,medium,0.050548303177203706,0.634033203125,0.03204930257597608,"(19, 25)"
1438,train,medium,0.04089812250668874,0.275146484375,0.01125297462525347,"(5, 16)"
1438,train,high,0.06878163119447421,0.538330078125,0.03702722089448624,"(6, 26)"
1438,train,high,0.06932750352318223,0.299072265625,0.02073393354880328,"(20, 8)"
1439,train,medium,0.038961260005663856,0.0478515625,0.0018643571682397744,"(10, 23)"
1439,train,medium,0.043366760249333634,0.1435546875,0.006225501715480512,"(21, 25)"
1439,train,medium,0.04503465101227682,0.035888671875,0.0016162338131847395,"(16, 13)"
1439,train,high,0.05993193913798184,0.11962890625,0.007169592328518335,"(22, 18)"
1440,train,high,0.059222953181472575,0.107666015625,0.0063762994025950695,"(22, 7)"
1440,train,high,0.05663422954007888,0.11962890625,0.006775090936191077,"(5, 10)"
1441,train,medium,0.03957388279753127,0.251220703125,0.009941778661782147,"(15, 20)"
1441,train,high,0.05727162417187565,0.45458984375,0.026035098683601675,"(22, 8)"
1441,train,medium,0.05201093779531415,0.562255859375,0.029243454527004026,"(6, 7)"
1442,train,medium,0.03564654593376955,0.0478515625,0.0017057429206588945,"(15, 18)"
1442,train,medium,0.041433725246832885,0.035888671875,0.0014870013699424887,"(5, 11)"
1442,train,high,0.06049522181332776,0.035888671875,0.0021710931656638626,"(17, 5)"
1442,train,high,0.06545325674355612,0.11962890625,0.007830101514732055,"(9, 18)"
1443,train,medium,0.032651364391524676,0.035888671875,0.0011718141029184882,"(21, 25)"
1443,train,medium,0.04016688188626226,0.035888671875,0.0014415360442579473,"(12, 20)"
1444,train,medium,0.037313953447696446,0.035888671875,0.0013391482316434027,"(10, 11)"
1444,train,high,0.058417766907445524,0.0478515625,0.0027953814242820613,"(19, 21)"
1444,train,medium,0.02535553971489267,0.1435546875,0.003639906580165256,"(4, 28)"
1444,train,medium,0.0522627240591852,0.3349609375,0.01750597104716848,"(12, 25)"
1445,train,medium,0.029491182513762468,0.634033203125,0.018698388913144806,"(11, 15)"
1446,train,high,0.07222235876919397,0.035888671875,0.0025919645359061315,"(10, 16)"
1446,train,high,0.06939397330097272,0.442626953125,0.03071564296744715,"(8, 7)"
1446,train,medium,0.030839320361846945,0.107666015625,0.0033203467479429936,"(18, 20)"
1446,train,high,0.07044193362216362,0.64599609375,0.04550521395611449,"(23, 7)"
1447,train,medium,0.02996338967036794,0.31103515625,0.009319667587902529,"(8, 12)"
1447,train,medium,0.032754472815843844,0.035888671875,0.001175514527326427,"(29, 22)"
1447,train,high,0.06024648890924812,0.31103515625,0.01873877609140188,"(21, 13)"
1447,train,high,0.056290234293045735,0.107666015625,0.006060545244929973,"(11, 20)"
1448,train,high,0.05744903012142638,0.1435546875,0.008247077566259451,"(18, 4)"
1448,train,medium,0.05387170821295593,0.6220703125,0.033511990362942314,"(10, 17)"
1448,train,high,0.059331228925947714,0.0478515625,0.002839092009151795,"(28, 12)"
1448,train,medium,0.03594425171915623,0.035888671875,0.0012899914557412027,"(23, 28)"
1449,train,high,0.07364326606867785,0.107666015625,0.007928877035226302,"(17, 7)"
1449,train,medium,0.04009911290024677,0.107666015625,0.004317311716066608,"(27, 20)"
1450,train,high,0.07290000307927832,0.31103515625,0.022674463848388816,"(22, 10)"
1450,train,medium,0.050642990703807636,0.1435546875,0.00727003870455051,"(4, 15)"
1451,train,medium,0.0417545287012929,0.59814453125,0.02497524299759951,"(14, 17)"
1452,train,medium,0.04369025188669798,0.3349609375,0.014634527731579498,"(6, 27)"
1452,train,medium,0.02893618866666898,0.40673828125,0.011769455644206669,"(12, 8)"
1452,train,high,0.06799471960474825,0.035888671875,0.0024402401811274396,"(21, 16)"
1452,train,high,0.05882327746686199,0.64599609375,0.03799960746516524,"(24, 25)"
1452,train,high,0.06393180676771262,0.35888671875,0.022944276354623427,"(24, 5)"
1453,train,high,0.056721893370024604,0.035888671875,0.002035673419285551,"(21, 10)"
1453,train,high,0.07161824270523875,0.035888671875,0.002570283612712426,"(25, 23)"
1453,train,high,0.06453618282461665,0.31103515625,0.020073021708633208,"(7, 10)"
1454,train,medium,0.041912279770850616,0.035888671875,0.0015041760562292579,"(26, 15)"
1454,train,medium,0.026141368887866914,0.322998046875,0.008443611093419904,"(13, 18)"
1454,train,medium,0.029427786442139788,0.1435546875,0.004224496686518114,"(13, 9)"
1454,train,medium,0.04467503927716757,0.11962890625,0.005344426085403348,"(4, 9)"
1455,train,high,0.07489658307270294,0.0478515625,0.003583918525939887,"(14, 5)"
1455,train,medium,0.038640639200990146,0.57421875,0.02218817954119356,"(9, 26)"
1455,train,high,0.05950653974902136,0.11962890625,0.007118702264897575,"(18, 28)"
1455,train,medium,0.054959337841926796,0.0478515625,0.0026298901897015754,"(19, 22)"
1456,train,medium,0.035129019799773196,0.1435546875,0.0050429354595377535,"(8, 14)"
1456,train,high,0.06188403978886018,0.107666015625,0.006662807994845542,"(18, 27)"
1456,train,medium,0.04605874345163735,0.287109375,0.013223897045684942,"(7, 23)"
1456,train,medium,0.04133459051104566,0.035888671875,0.0014834435559384063,"(6, 8)"
1457,train,medium,0.04849250248746397,0.107666015625,0.005220994530510647,"(12, 24)"
1458,train,medium,0.03932322133172903,0.1435546875,0.005645032749769695,"(15, 20)"
1458,train,medium,0.04371096488172541,0.11962890625,0.005229094919932972,"(21, 9)"
1458,train,medium,0.04131704876956068,0.1435546875,0.005931256024536543,"(13, 9)"
1459,train,high,0.06394454485470705,0.562255859375,0.035953195019626544,"(23, 19)"
1460,train,medium,0.031231516080907126,0.0478515625,0.0014944768437152823,"(17, 14)"
1460,train,medium,0.041752094008040946,0.1435546875,0.005993708807794941,"(24, 8)"
1460,train,high,0.0577472213532883,0.31103515625,0.017961416016623363,"(20, 25)"
1460,train,medium,0.05469372608714665,0.275146484375,0.015048786450247625,"(13, 6)"
1461,train,high,0.06403915664913758,0.562255859375,0.03600639105541109,"(23, 16)"
1461,train,medium,0.03460214213168399,0.035888671875,0.00124182492513612,"(14, 14)"
1461,train,high,0.06195685943281695,0.31103515625,0.019270761454445506,"(15, 27)"
1461,train,medium,0.02995044376255316,0.11962890625,0.0035829388290163694,"(7, 18)"
1462,train,medium,0.030913408978046293,0.035888671875,0.0011094411913507825,"(24, 11)"
1462,train,high,0.07060159813969165,0.11962890625,0.008445991964953346,"(26, 4)"
1463,train,medium,0.03786631700866301,0.1435546875,0.005435887304954553,"(23, 20)"
1463,train,high,0.07428339040897201,0.035888671875,0.002665932224150119,"(5, 9)"
1463,train,high,0.06514299729723139,0.2392578125,0.015585971033028993,"(27, 11)"
1464,train,high,0.06240540710367884,0.0478515625,0.002986196238359632,"(27, 8)"
1465,train,medium,0.032265248376637815,0.478515625,0.01543942549272708,"(17, 11)"
1466,train,high,0.06813000405499825,0.322998046875,0.022005858243350263,"(9, 10)"
1466,train,high,0.07030501995553176,0.035888671875,0.0025231537923494063,"(23, 26)"
1466,train,medium,0.031397517231209364,0.107666015625,0.003380445580801594,"(22, 12)"
1466,train,medium,0.04605790442000529,0.299072265625,0.013774641824830684,"(11, 25)"
1466,train,medium,0.04896389203970346,0.107666015625,0.005271747165407526,"(26, 4)"
1466,train,high,0.07127277383136153,0.107666015625,0.007673655580964462,"(19, 4)"
1467,train,medium,0.039361448407654306,0.26318359375,0.010359287447131675,"(26, 8)"
1467,train,medium,0.026844744001413654,0.562255859375,0.01509361460821671,"(26, 21)"
1467,train,high,0.06830561928253871,0.11962890625,0.008171326525499015,"(4, 16)"
1468,train,high,0.06385909356042495,0.634033203125,0.04048878563877529,"(19, 23)"
1468,train,medium,0.03557621650608602,0.514404296875,0.018300558637285948,"(17, 7)"
1468,train,high,0.06466099114813893,0.035888671875,0.0023205970944278377,"(28, 26)"
1468,train,high,0.06284751381090917,0.322998046875,0.02029962421187325,"(7, 14)"
1469,train,high,0.05731151465926154,0.59814453125,0.0342805690710915,"(24, 20)"
1469,train,medium,0.037291267120213335,0.322998046875,0.012045006445322814,"(12, 17)"
1470,train,medium,0.02533469887603186,0.0478515625,0.0012123049266851184,"(22, 13)"
1470,train,medium,0.046909268677668925,0.1435546875,0.006734045405876301,"(17, 5)"
1470,train,medium,0.02573132202252742,0.538330078125,0.013851944594646719,"(8, 26)"
1470,train,high,0.05983147422748107,0.107666015625,0.006441816439042762,"(10, 12)"
1471,train,medium,0.03791893059803917,0.11962890625,0.0045362001936130845,"(24, 14)"
1472,train,medium,0.04159795662787699,0.50244140625,0.020900535825237022,"(11, 9)"
1473,train,high,0.05973707206326333,0.035888671875,0.0021438841780516867,"(4, 25)"
1473,train,medium,0.04953283489471855,0.634033203125,0.03140546196816017,"(16, 21)"
1473,train,medium,0.048556426731951575,0.275146484375,0.013360130109108746,"(26, 15)"
1473,train,medium,0.05478612755914305,0.562255859375,0.030803821232594345,"(7, 7)"
1473,train,medium,0.034426950428598016,0.346923828125,0.011943529433358833,"(25, 6)"
1473,train,medium,0.032920318628984015,0.107666015625,0.0035443995398881717,"(4, 18)"
1474,train,high,0.07094633429540523,0.50244140625,0.035646375971666006,"(20, 24)"
1474,train,high,0.06771928212107392,0.1435546875,0.009721420382615104,"(4, 12)"
1474,train,medium,0.05300783714289349,0.35888671875,0.01902380874024742,"(13, 9)"
1475,train,medium,0.03329999475330732,0.107666015625,0.0035852777554220036,"(23, 4)"
1475,train,high,0.07265515747752327,0.1435546875,0.01042998842694914,"(4, 6)"
1475,train,high,0.06780225013204735,0.11962890625,0.008111109024585743,"(10, 13)"
1476,train,high,0.06827316721830932,0.1435546875,0.00980093318465964,"(5, 11)"
1476,train,medium,0.03830659173589521,0.035888671875,0.0013747727014591297,"(21, 17)"
1476,train,medium,0.030093181421925425,0.11962890625,0.0036000143790877585,"(26, 9)"
